(2014-08-13 11:45:08,619) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 12:11:05,601) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1c054382: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 12:11:05,626) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 12:11:05,770) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 12:11:06,436) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931l1aw551jg19pv|6e176b85, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931l1aw551jg19pv|6e176b85, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 12:11:08,793) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4297 ms
(2014-08-13 12:11:08,861) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 12:11:08,864) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 12:11:08 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 12:11:08,866) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 12:11:09,015) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@79c8173a: defining beans [pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1c054382
(2014-08-13 12:11:09,437) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 576 ms
(2014-08-13 12:12:42,282) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 12:12:42,403) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 12:12:42 CST 2014]; root of context hierarchy
(2014-08-13 12:12:42,471) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 12:12:43,299) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 12:12:43,300) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 12:12:43,424) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@43a65198: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 12:12:43,446) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 12:12:43,592) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 12:12:44,213) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931l1czmn77b992|38e53797, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931l1czmn77b992|38e53797, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 12:12:46,613) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4326 ms
(2014-08-13 12:12:46,692) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 12:12:46,695) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 12:12:46 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 12:12:46,698) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 12:12:46,835) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1ff1b363: defining beans [pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@43a65198
(2014-08-13 12:12:47,326) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 633 ms
(2014-08-13 12:15:03,543) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 12:15:03,648) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 12:15:03 CST 2014]; root of context hierarchy
(2014-08-13 12:15:03,706) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 12:15:04,591) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 12:15:04,591) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 12:15:04,675) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@12ec5af6: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
